# {"t_start": 1593300158.7614155, "env_id": "MountainCar-v0"} 
r,l,t
-145.0,145,791.861971
-147.0,147,792.06571
-142.0,142,792.190346
-141.0,141,792.314115
-140.0,140,792.436986
-141.0,141,792.560842
-144.0,144,792.700723
-142.0,142,792.826299
-143.0,143,792.95233
-142.0,142,793.077508
-145.0,145,793.205544
-138.0,138,793.347762
-138.0,138,813.849863
-148.0,148,813.980299
-141.0,141,814.170222
-141.0,141,814.375751
-139.0,139,814.627627
-144.0,144,814.865233
-148.0,148,815.036036
-135.0,135,815.209433
-142.0,142,815.345367
-144.0,144,815.481464
-135.0,135,815.607281
-141.0,141,815.755778
-143.0,143,815.936076
-146.0,146,816.072992
-140.0,140,836.631868
-145.0,145,836.872064
-141.0,141,837.106174
-138.0,138,837.34632
-147.0,147,837.478897
-142.0,142,837.709579
-142.0,142,837.970782
-139.0,139,838.093112
-139.0,139,838.215306
-144.0,144,838.441277
-140.0,140,838.673711
-148.0,148,838.936182
-139.0,139,839.096127
-140.0,140,839.220378
-146.0,146,839.349941
-144.0,144,860.448693
-136.0,136,860.634389
-146.0,146,860.771435
-141.0,141,860.901373
-141.0,141,861.060377
-140.0,140,861.296358
-141.0,141,861.534685
-149.0,149,861.678015
-140.0,140,861.913399
-139.0,139,862.036207
-144.0,144,862.163626
-142.0,142,862.288717
-144.0,144,862.415557
-148.0,148,862.667658
-142.0,142,884.065531
-142.0,142,884.326531
-138.0,138,884.576122
-146.0,146,884.726196
-140.0,140,884.868896
-147.0,147,885.046772
-143.0,143,885.173424
-141.0,141,885.298433
-139.0,139,885.504172
-139.0,139,885.664584
-141.0,141,885.898302
-136.0,136,886.127028
-147.0,147,886.361904
-140.0,140,886.601683
-140.0,140,907.656251
-146.0,146,907.872282
-150.0,150,908.134845
-141.0,141,908.315742
-144.0,144,908.44173
-141.0,141,908.578351
-145.0,145,908.705835
-142.0,142,908.931466
-144.0,144,909.095977
-142.0,142,909.220573
-143.0,143,909.413949
-140.0,140,909.653389
-141.0,141,909.903695
-152.0,152,910.181272
-143.0,143,910.418299
-148.0,148,931.550636
-147.0,147,931.810223
-148.0,148,932.071961
-145.0,145,932.305056
-145.0,145,932.432518
-139.0,139,932.555285
-144.0,144,932.698396
-142.0,142,932.872761
-141.0,141,932.998394
-141.0,141,933.184304
-150.0,150,933.45724
-135.0,135,933.652613
-142.0,142,933.796638
-142.0,142,933.928101
-143.0,143,956.157285
-145.0,145,956.321623
-141.0,141,956.445102
-145.0,145,956.647804
-136.0,136,956.767099
-140.0,140,956.907725
-152.0,152,957.065421
-140.0,140,957.283653
-143.0,143,957.554268
-137.0,137,957.790852
-142.0,142,957.979197
-143.0,143,958.131075
-144.0,144,958.359205
-137.0,137,958.568402
-138.0,138,978.990988
-135.0,135,979.230652
-136.0,136,979.472966
-144.0,144,979.738179
-142.0,142,979.981693
-149.0,149,980.243286
-141.0,141,980.386861
-148.0,148,980.515642
-144.0,144,980.751303
-147.0,147,980.971346
-143.0,143,981.104351
-135.0,135,981.268145
-139.0,139,981.488153
-143.0,143,981.644796
-142.0,142,981.793605
-146.0,146,1002.347983
-143.0,143,1002.473826
-138.0,138,1002.59507
-140.0,140,1002.718338
-145.0,145,1002.882387
-146.0,146,1003.121834
-141.0,141,1003.384783
-146.0,146,1003.642774
-140.0,140,1003.880765
-144.0,144,1004.116333
-142.0,142,1004.241898
-144.0,144,1004.381356
-141.0,141,1004.627944
-138.0,138,1004.816543
-138.0,138,1026.120582
-143.0,143,1026.384767
-138.0,138,1026.633572
-139.0,139,1026.818355
-147.0,147,1027.021347
-148.0,148,1027.282038
-142.0,142,1027.419044
-142.0,142,1027.678236
-142.0,142,1027.925652
-142.0,142,1028.191096
-139.0,139,1028.447422
-145.0,145,1028.69683
-141.0,141,1028.937862
-147.0,147,1029.085769
-141.0,141,1029.269436
-139.0,139,1049.896481
-137.0,137,1050.015961
-136.0,136,1050.134623
-137.0,137,1050.33225
-140.0,140,1050.577935
-139.0,139,1050.711298
-178.0,178,1050.984789
-140.0,140,1051.107461
-144.0,144,1051.261861
-144.0,144,1051.425478
-149.0,149,1051.658234
-134.0,134,1051.869711
-141.0,141,1051.993219
-147.0,147,1052.146573
-142.0,142,1073.751597
-139.0,139,1073.885437
-187.0,187,1074.109649
-142.0,142,1074.234194
-135.0,135,1074.352508
-140.0,140,1074.475242
-142.0,142,1074.702622
-138.0,138,1074.913265
-150.0,150,1075.044642
-142.0,142,1075.18707
-136.0,136,1075.435056
-151.0,151,1075.693166
-142.0,142,1075.941592
-141.0,141,1076.18876
-146.0,146,1096.653905
-146.0,146,1096.823532
-132.0,132,1097.005188
-152.0,152,1097.282867
-147.0,147,1097.502999
-138.0,138,1097.624139
-148.0,148,1097.754081
-140.0,140,1097.905613
-134.0,134,1098.092094
-144.0,144,1098.256016
-134.0,134,1098.402463
-146.0,146,1098.604622
-139.0,139,1098.776174
-150.0,150,1098.907845
-148.0,148,1119.820188
-138.0,138,1119.946883
-143.0,143,1120.089234
-144.0,144,1120.272898
-142.0,142,1120.397481
-130.0,130,1120.511489
-146.0,146,1120.717576
-148.0,148,1120.847535
-149.0,149,1121.00301
-146.0,146,1121.26443
-143.0,143,1121.508953
-111.0,111,1121.692754
-147.0,147,1121.821907
-151.0,151,1121.954608
-116.0,116,1122.068811
