# {"t_start": 1594067913.5292943, "env_id": "MountainCarSparse-v0"} 
r,l,t
1.0,73,286.043955
1.0,138,286.37675
1.0,163,286.758882
1.0,76,286.876943
1.0,82,287.062512
1.0,72,287.213109
1.0,71,287.377948
1.0,76,287.542227
1.0,72,287.676578
1.0,99,287.895866
1.0,149,288.1734
1.0,75,288.293302
1.0,73,288.449917
1.0,74,288.615274
1.0,137,288.870293
1.0,77,292.066894
1.0,144,292.334314
1.0,147,292.614399
1.0,73,292.783062
1.0,127,293.059587
1.0,73,293.198276
1.0,74,293.346427
1.0,75,293.466369
1.0,72,293.621273
1.0,149,293.929429
1.0,73,294.070461
1.0,146,294.329161
1.0,78,294.483753
1.0,166,294.825329
1.0,77,295.010185
1.0,78,295.176718
1.0,151,295.413567
1.0,140,295.734971
1.0,73,295.849341
1.0,75,299.023993
1.0,73,299.201855
1.0,72,299.366591
1.0,72,299.544149
1.0,143,299.860566
1.0,72,300.011073
1.0,72,300.133174
1.0,71,300.250402
1.0,143,300.558892
1.0,72,300.705708
1.0,73,300.865633
1.0,73,301.042504
1.0,75,301.231867
1.0,72,301.374176
1.0,73,301.504445
1.0,72,301.678383
1.0,139,301.960953
1.0,150,302.237575
1.0,73,302.398897
1.0,72,302.554624
1.0,73,302.735947
1.0,71,302.900929
1.0,74,303.065761
1.0,140,303.40311
1.0,73,306.65177
1.0,72,306.819874
1.0,76,306.996923
1.0,157,307.307093
1.0,72,307.452445
1.0,73,307.585251
1.0,75,307.753202
1.0,73,307.913319
1.0,74,308.033612
1.0,79,308.168305
1.0,74,308.364964
1.0,137,308.637874
1.0,70,308.742348
1.0,146,309.050052
1.0,73,309.176561
1.0,77,309.286316
1.0,73,309.462695
1.0,72,309.599827
1.0,72,309.736048
1.0,71,309.893134
1.0,73,310.033314
1.0,72,310.204298
1.0,75,310.366522
1.0,88,310.508982
1.0,107,313.711565
1.0,74,313.904346
1.0,155,314.234367
1.0,74,314.396397
1.0,73,314.554225
1.0,72,314.690132
1.0,150,314.994594
1.0,73,315.174847
1.0,147,315.474101
1.0,142,315.723428
1.0,73,315.871234
1.0,150,316.137557
1.0,137,316.397285
1.0,74,316.519089
1.0,73,316.703009
1.0,75,316.837072
1.0,74,316.96519
1.0,74,317.097144
1.0,152,317.365743
1.0,73,317.545293
1.0,72,317.709407
1.0,75,320.889887
1.0,78,321.05461
1.0,75,321.195844
1.0,76,321.346271
1.0,72,321.462208
1.0,74,321.612622
1.0,79,321.760597
1.0,155,322.060266
1.0,74,322.171384
1.0,74,322.34099
1.0,73,322.50494
1.0,80,322.668617
1.0,79,322.849861
1.0,145,323.148352
1.0,73,323.266741
1.0,76,323.406654
1.0,75,323.533555
1.0,72,323.690287
1.0,73,323.850063
1.0,73,324.021609
1.0,74,324.151356
1.0,73,324.287107
1.0,78,324.429343
1.0,148,324.67677
1.0,73,327.428895
1.0,73,327.54644
1.0,154,327.887293
1.0,74,328.031609
1.0,72,328.172217
1.0,79,328.352008
1.0,75,328.48729
1.0,72,328.599665
1.0,79,328.784788
1.0,73,328.903695
1.0,75,329.04137
1.0,73,329.185241
1.0,149,329.524213
1.0,78,329.656928
1.0,144,329.99336
1.0,72,330.127599
1.0,76,330.253027
1.0,74,330.381351
1.0,73,330.500344
1.0,140,330.782928
1.0,73,330.919797
1.0,72,331.092152
1.0,144,331.348586
1.0,74,334.6485
1.0,77,334.839413
1.0,77,335.009826
1.0,150,335.311566
1.0,76,335.436679
1.0,73,335.551428
1.0,150,335.820079
1.0,75,335.956229
1.0,75,336.114677
1.0,138,336.446152
1.0,153,336.773313
1.0,73,336.92908
1.0,73,337.072227
1.0,76,337.204415
1.0,73,337.378732
1.0,73,337.513706
1.0,72,337.672246
1.0,73,337.838245
1.0,74,338.027684
1.0,73,338.158607
1.0,73,338.314974
1.0,75,338.4795
1.0,150,338.707481
1.0,76,341.827631
1.0,73,341.937777
1.0,73,342.05313
1.0,74,342.199481
1.0,74,342.335496
1.0,79,342.531595
1.0,155,342.788525
1.0,74,342.959252
1.0,74,343.065449
1.0,76,343.186381
1.0,74,343.365854
1.0,145,343.721581
1.0,74,343.868583
1.0,75,344.041581
1.0,75,344.186754
1.0,75,344.314817
1.0,72,344.481824
1.0,73,344.602312
1.0,74,344.739573
1.0,74,344.893463
1.0,74,345.01085
1.0,73,345.143503
1.0,77,345.299403
1.0,78,345.487564
1.0,148,348.725621
1.0,74,348.886521
1.0,73,349.027381
1.0,74,349.144585
1.0,73,349.296746
1.0,147,349.64981
1.0,78,349.792088
1.0,74,349.90339
1.0,74,350.040013
1.0,74,350.197387
1.0,73,350.367699
1.0,74,350.487493
1.0,78,350.684342
1.0,73,350.839459
1.0,75,350.963517
1.0,77,351.133749
1.0,76,351.297121
1.0,72,351.448077
1.0,75,351.568597
1.0,73,351.720901
1.0,144,351.990535
1.0,74,352.102672
1.0,74,352.267492
1.0,72,352.438533
1.0,79,352.63474
1.0,75,352.762969
1.0,74,355.963654
1.0,72,356.119792
1.0,74,356.247975
1.0,75,356.394277
1.0,74,356.513463
1.0,74,356.651109
1.0,77,356.775197
1.0,75,356.916385
1.0,78,357.070591
1.0,75,357.248728
1.0,76,357.417603
1.0,76,357.585842
1.0,79,357.782151
1.0,73,357.95286
1.0,75,358.142901
1.0,74,358.310767
1.0,79,358.435119
1.0,74,358.603225
1.0,74,358.752603
1.0,72,358.890839
1.0,73,358.996605
1.0,77,359.134433
1.0,75,359.319178
1.0,74,359.425509
1.0,74,359.603015
1.0,73,359.777295
1.0,77,359.952186
1.0,73,362.928168
1.0,72,363.053279
1.0,74,363.212276
1.0,73,363.365979
1.0,79,363.54926
1.0,75,363.708636
1.0,73,363.875543
1.0,75,364.031489
1.0,76,364.164538
1.0,73,364.309149
1.0,74,364.451337
1.0,74,364.585901
1.0,74,364.754494
1.0,80,364.898962
1.0,75,365.062516
1.0,77,365.228251
1.0,75,365.364982
1.0,75,365.523752
1.0,73,365.65756
1.0,74,365.789565
1.0,141,366.063728
1.0,75,366.221343
1.0,76,366.4095
1.0,75,366.534921
1.0,77,366.649786
1.0,75,366.805562
1.0,76,370.036357
1.0,74,370.207504
1.0,75,370.369128
1.0,73,370.505788
1.0,74,370.619595
1.0,74,370.746664
1.0,74,370.885909
1.0,74,371.029585
1.0,73,371.172287
1.0,76,371.323176
1.0,74,371.491488
1.0,74,371.669576
1.0,80,371.834875
1.0,76,371.99298
1.0,154,372.323399
1.0,75,372.463241
1.0,78,372.626242
1.0,73,372.763681
1.0,73,372.926353
1.0,74,373.089044
1.0,73,373.25062
1.0,74,373.374012
1.0,75,373.490034
1.0,75,373.614125
1.0,75,373.783357
1.0,77,373.903336
1.0,73,374.044343
1.0,75,377.294122
1.0,73,377.452782
1.0,73,377.611642
1.0,76,377.741348
1.0,72,377.902129
1.0,75,378.035087
1.0,73,378.170449
1.0,75,378.304391
1.0,78,378.449966
1.0,74,378.579571
1.0,76,378.70022
1.0,74,378.831746
1.0,74,378.973385
1.0,74,379.111608
1.0,75,379.27152
1.0,73,379.414704
1.0,74,379.593449
1.0,74,379.783352
1.0,73,379.946227
1.0,74,380.12294
1.0,74,380.297881
1.0,74,380.466168
1.0,74,380.654603
1.0,74,380.822321
1.0,76,380.943437
1.0,75,381.134652
1.0,76,381.307366
1.0,74,384.444677
1.0,75,384.625365
1.0,73,384.806201
1.0,74,384.959942
1.0,75,385.101664
1.0,74,385.234968
1.0,73,385.360451
1.0,74,385.534507
1.0,74,385.649168
1.0,77,385.82413
1.0,74,385.975022
1.0,73,386.117581
1.0,76,386.29983
1.0,73,386.406451
1.0,75,386.527794
1.0,74,386.647179
1.0,74,386.800287
1.0,74,386.91916
1.0,76,387.093585
1.0,76,387.283522
1.0,73,387.418957
1.0,73,387.533331
1.0,74,387.673835
1.0,74,387.817108
1.0,75,387.961592
1.0,74,388.08451
1.0,74,388.201409
1.0,75,388.335653
1.0,73,391.357257
1.0,75,391.51706
1.0,74,391.650928
1.0,73,391.768153
1.0,74,391.890654
1.0,73,392.030769
1.0,75,392.222412
1.0,74,392.379762
1.0,76,392.57014
1.0,76,392.686555
1.0,76,392.864867
1.0,75,393.016703
1.0,76,393.153803
1.0,74,393.328116
1.0,74,393.489227
1.0,75,393.641198
1.0,75,393.82026
1.0,77,393.955967
1.0,74,394.098023
1.0,73,394.246778
1.0,74,394.415009
1.0,75,394.583256
1.0,73,394.757874
1.0,75,394.906992
1.0,74,395.041801
1.0,74,395.185387
1.0,73,395.34177
1.0,74,398.537121
1.0,74,398.718212
1.0,76,398.887901
1.0,74,399.00674
1.0,74,399.1219
1.0,73,399.301845
1.0,74,399.468071
1.0,75,399.636198
1.0,74,399.797764
1.0,75,399.97017
1.0,74,400.162158
1.0,77,400.301761
1.0,74,400.439192
1.0,74,400.560884
1.0,74,400.712017
1.0,75,400.826905
1.0,74,400.954737
1.0,76,401.119868
1.0,74,401.239701
1.0,74,401.385839
1.0,73,401.541445
1.0,74,401.667197
1.0,73,401.788324
1.0,74,401.919979
1.0,73,402.091827
1.0,75,402.275762
1.0,74,402.459849
1.0,73,402.606496
1.0,73,405.743753
1.0,73,405.907711
1.0,80,406.084432
1.0,78,406.275959
1.0,76,406.400273
1.0,77,406.549943
1.0,74,406.685281
1.0,73,406.856757
1.0,73,406.975481
1.0,75,407.095758
1.0,73,407.225293
1.0,73,407.410628
1.0,72,407.559626
1.0,75,407.70574
1.0,74,407.90154
1.0,75,408.037166
1.0,75,408.192788
1.0,74,408.352886
1.0,73,408.507025
1.0,73,408.690193
1.0,75,408.863376
1.0,76,408.98228
1.0,75,409.130495
1.0,74,409.297173
1.0,74,409.426297
1.0,74,409.584271
1.0,75,409.763728
1.0,77,413.034054
1.0,74,413.22607
1.0,72,413.39446
1.0,75,413.534408
1.0,73,413.705802
1.0,73,413.832428
1.0,75,413.950711
1.0,73,414.135983
1.0,74,414.286763
1.0,76,414.42571
1.0,73,414.55264
1.0,74,414.717175
1.0,72,414.899465
1.0,75,415.064242
1.0,73,415.227851
1.0,75,415.416852
1.0,74,415.556787
1.0,74,415.703993
1.0,74,415.81455
1.0,75,415.999734
1.0,75,416.145819
1.0,74,416.290564
1.0,73,416.42591
1.0,75,416.549598
1.0,75,416.718741
1.0,74,416.869952
1.0,73,417.02704
1.0,74,417.137821
1.0,74,420.376313
1.0,75,420.515645
1.0,74,420.66931
1.0,74,420.789735
1.0,74,420.944873
1.0,75,421.133377
1.0,78,421.302611
1.0,77,421.499289
1.0,77,421.668167
1.0,73,421.821648
1.0,74,421.955976
1.0,76,422.083933
1.0,74,422.224159
1.0,73,422.381101
1.0,76,422.509461
1.0,76,422.657826
1.0,75,422.8106
1.0,75,422.976921
1.0,74,423.130889
1.0,75,423.262325
1.0,74,423.451676
1.0,75,423.615698
1.0,74,423.747095
1.0,74,423.883267
1.0,76,424.074965
1.0,74,424.243962
1.0,77,424.380499
1.0,73,427.61312
1.0,73,427.794499
1.0,74,427.927693
