# {"t_start": 1594067857.665787, "env_id": "MountainCarSparse-v0"} 
r,l,t
1.0,116,1675.737612
1.0,80,1675.874106
1.0,89,1676.023129
1.0,78,1676.159386
1.0,80,1676.293537
1.0,77,1676.413647
1.0,79,1676.548974
1.0,82,1676.688787
1.0,76,1676.819504
1.0,83,1676.954341
1.0,84,1677.096748
1.0,80,1677.23578
1.0,79,1677.373026
1.0,84,1677.51464
1.0,78,1677.643728
1.0,119,1677.849156
1.0,84,1677.982023
1.0,77,1704.844847
1.0,81,1704.988773
1.0,106,1705.161132
1.0,115,1705.353132
1.0,115,1705.471161
1.0,124,1705.571472
1.0,112,1705.769207
1.0,77,1705.89302
1.0,83,1706.034327
1.0,121,1706.244029
1.0,85,1706.373933
1.0,84,1706.515103
1.0,81,1706.641608
1.0,88,1706.786998
1.0,81,1706.925452
1.0,77,1707.048549
1.0,84,1707.185415
1.0,112,1707.374146
1.0,108,1707.559269
1.0,79,1707.683955
1.0,83,1707.823995
1.0,76,1707.946159
1.0,83,1734.946011
1.0,80,1735.076216
1.0,79,1735.213261
1.0,86,1735.350997
1.0,78,1735.488113
1.0,85,1735.61371
1.0,78,1735.750135
1.0,84,1735.89138
1.0,75,1736.016057
1.0,79,1736.145089
1.0,83,1736.277337
1.0,75,1736.41156
1.0,77,1736.540116
1.0,80,1736.6666
1.0,78,1736.789043
1.0,80,1736.936001
1.0,79,1737.064745
1.0,123,1737.268457
1.0,80,1737.406943
1.0,77,1737.53058
1.0,76,1737.649621
1.0,86,1737.731503
1.0,83,1737.810024
1.0,123,1738.012724
1.0,80,1738.146643
1.0,79,1765.12412
1.0,83,1765.260405
1.0,79,1765.385863
1.0,75,1765.520013
1.0,92,1765.671558
1.0,78,1765.787282
1.0,75,1765.919333
1.0,78,1766.043748
1.0,80,1766.181729
1.0,81,1766.320696
1.0,78,1766.441389
1.0,80,1766.580183
1.0,80,1766.713933
1.0,77,1766.847538
1.0,81,1766.974768
1.0,80,1767.109732
1.0,77,1767.246715
1.0,84,1767.376015
1.0,84,1767.513907
1.0,77,1767.641737
1.0,84,1767.782687
1.0,79,1767.919364
1.0,75,1768.037578
1.0,81,1768.164189
1.0,83,1768.304269
1.0,88,1795.113947
1.0,77,1795.245805
1.0,80,1795.384344
1.0,84,1795.51359
1.0,78,1795.646537
1.0,82,1795.783177
1.0,76,1795.905544
1.0,77,1796.036951
1.0,76,1796.159576
1.0,74,1796.276888
1.0,77,1796.415113
1.0,78,1796.551313
1.0,75,1796.664752
1.0,80,1796.790888
1.0,81,1796.925816
1.0,78,1797.06171
1.0,78,1797.185788
1.0,80,1797.320508
1.0,80,1797.457466
1.0,77,1797.581067
1.0,79,1797.717461
1.0,76,1797.837004
1.0,74,1797.970341
1.0,108,1798.144683
1.0,77,1798.27979
1.0,81,1798.406641
1.0,84,1825.724028
1.0,87,1825.868058
1.0,96,1826.019439
1.0,76,1826.142276
1.0,78,1826.283217
1.0,78,1826.406949
1.0,74,1826.528234
1.0,81,1826.671632
1.0,84,1826.801023
1.0,78,1826.937962
1.0,77,1827.061723
1.0,75,1827.190257
1.0,74,1827.311899
1.0,74,1827.434615
1.0,77,1827.570546
1.0,77,1827.694435
1.0,78,1827.82779
1.0,79,1827.953298
1.0,75,1828.072697
1.0,82,1828.217429
1.0,73,1828.353162
1.0,87,1828.489509
1.0,78,1828.626279
1.0,76,1828.749183
1.0,76,1828.872139
1.0,75,1829.007033
1.0,79,1856.403735
1.0,79,1856.58391
1.0,74,1856.693248
1.0,75,1856.827678
1.0,75,1856.949843
1.0,75,1857.088607
1.0,76,1857.211349
1.0,73,1857.339766
1.0,75,1857.467994
1.0,74,1857.589482
1.0,74,1857.711056
1.0,75,1857.842681
1.0,75,1857.9639
1.0,81,1858.103565
1.0,80,1858.232989
1.0,77,1858.372192
1.0,74,1858.494719
1.0,77,1858.630544
1.0,75,1858.749013
1.0,75,1858.871293
1.0,78,1859.009153
1.0,74,1859.131057
1.0,76,1859.267105
1.0,75,1859.389702
1.0,77,1859.513074
1.0,77,1859.652784
1.0,82,1859.785187
1.0,75,1886.614693
1.0,77,1886.732172
1.0,75,1886.862233
1.0,74,1886.981419
1.0,75,1887.112111
1.0,75,1887.221509
1.0,77,1887.283462
1.0,77,1887.345344
1.0,73,1887.40391
1.0,74,1887.530161
1.0,75,1887.652154
1.0,75,1887.77136
1.0,79,1887.899594
1.0,77,1888.035136
1.0,74,1888.153323
1.0,80,1888.278248
1.0,73,1888.412853
1.0,74,1888.534481
1.0,81,1888.664858
1.0,74,1888.790689
1.0,75,1888.919435
1.0,74,1889.040185
1.0,74,1889.148718
1.0,74,1889.284836
1.0,75,1889.410114
1.0,75,1889.532272
1.0,73,1889.644304
1.0,74,1915.512329
1.0,76,1915.573616
1.0,76,1915.641593
1.0,73,1915.709983
