# {"t_start": 1593267275.508339, "env_id": "InvertedDoublePendulum-v2"} 
r,l,t
54.346162,6,10.116386
63.652627,7,10.12334
119.461947,13,10.136078
54.71534,6,10.142106
45.258047,5,11.445196
91.622926,10,11.456521
91.61944,10,11.466424
72.951124,8,11.489103
73.300989,8,11.497399
82.418071,9,11.506645
165.711578,18,11.524158
45.333713,5,11.529594
45.219638,5,11.535517
63.317324,7,11.542446
91.004981,10,11.552041
63.295026,7,11.559633
91.788438,10,11.570724
73.286406,8,11.578625
82.648971,9,11.58788
45.042876,5,11.593005
72.632565,8,11.600786
63.891987,7,11.607698
100.330231,11,11.618164
63.697829,7,11.625735
63.45331,7,11.632541
54.486835,6,11.638485
73.252667,8,11.646215
54.592897,6,11.652346
63.709788,7,11.659477
54.396347,6,11.665356
44.470635,5,11.670317
63.807917,7,11.677295
81.816286,9,11.68627
184.715004,20,11.705258
91.280158,10,11.714793
54.137973,6,11.720706
54.600892,6,11.72683
110.390514,12,11.738226
128.492989,14,11.75149
81.969389,9,11.760273
63.958848,7,11.767076
44.889392,5,11.772064
91.163772,10,11.781738
53.974556,6,11.787985
63.850073,7,11.794991
100.584074,11,11.805433
92.031078,10,11.815523
44.961755,5,11.820604
91.489414,10,11.830371
54.348776,6,11.836327
73.031241,8,11.844091
119.383849,13,11.856281
36.096014,4,11.86051
73.100238,8,11.868355
54.703411,6,11.874185
73.183467,8,11.88195
73.248151,8,11.889617
129.303464,14,11.904186
36.032063,4,11.908487
63.418886,7,11.915812
110.536793,12,11.927122
63.40575,7,11.934107
35.704006,4,11.938168
63.351091,7,11.944929
54.410428,6,11.950933
73.021624,8,11.958577
63.404294,7,11.965601
73.135871,8,11.974456
54.304901,6,11.980537
73.257858,8,11.98841
63.45127,7,11.995121
82.242583,9,12.004275
73.103871,8,12.011941
100.979449,11,12.022336
54.078664,6,12.028156
73.001281,8,12.035972
72.706505,8,12.043626
82.76182,9,12.052208
54.04131,6,12.058026
64.060017,7,12.065141
63.662135,7,12.072071
91.880879,10,12.081729
82.013109,9,12.090435
63.76639,7,12.097391
100.614023,11,12.107757
129.131853,14,12.121386
63.652127,7,12.128132
64.091551,7,12.135165
73.37719,8,12.142796
110.550209,12,12.154126
63.978676,7,12.160832
119.223005,13,12.173219
54.305427,6,12.179033
63.960257,7,12.185858
81.907638,9,12.194388
119.910121,13,12.206714
54.491652,6,12.212534
73.217877,8,12.220666
109.63646,12,12.232052
109.924342,12,12.243435
100.520526,11,12.253959
82.477816,9,12.262511
82.410224,9,12.271204
73.182243,8,12.278866
53.9341,6,12.284748
110.146068,12,12.295981
54.524021,6,12.301965
54.695679,6,12.307926
54.081686,6,12.314063
45.070994,5,12.31919
73.046962,8,12.32708
45.100316,5,12.332018
81.664707,9,12.340781
82.323371,9,12.349341
63.75013,7,12.356736
101.133726,11,12.367075
63.84803,7,12.373989
100.948705,11,12.384353
82.462377,9,12.392948
72.909726,8,12.400575
72.543523,8,12.408391
92.040139,10,12.417852
54.457943,6,12.423734
101.234196,11,12.434077
64.02843,7,12.44093
119.866971,13,12.453166
101.235853,11,12.464078
110.03366,12,12.475631
63.439982,7,12.482422
91.20446,10,12.491995
91.728532,10,12.501582
54.520108,6,12.5075
63.725662,7,12.514646
63.746154,7,12.521424
54.51297,6,12.52734
54.479149,6,12.533182
54.318043,6,12.538978
63.717705,7,12.545909
63.915745,7,12.552678
45.060651,5,12.557588
100.587935,11,12.569019
45.101453,5,12.574001
82.086651,9,12.582794
64.019667,7,12.589573
54.514294,6,12.595535
100.771497,11,12.60591
82.244166,9,12.614657
92.096266,10,12.624208
72.972639,8,12.632023
73.100371,8,12.639676
110.359006,12,12.650988
91.849154,10,12.660409
63.803898,7,12.667304
63.536459,7,12.674503
119.238201,13,12.686744
54.388188,6,12.692577
91.547676,10,12.702193
54.481758,6,12.708072
73.356852,8,12.715726
45.053929,5,12.720725
64.057853,7,12.727396
72.398435,8,12.735065
100.84238,11,12.745366
82.255664,9,12.75387
35.916127,4,12.757846
63.73399,7,12.764471
63.559326,7,12.771372
53.917507,6,12.777573
45.363462,5,12.782446
73.055974,8,12.790066
73.596057,8,12.797692
54.37627,6,12.80357
45.148105,5,12.808504
54.536908,6,12.814525
54.848092,6,12.820654
72.585065,8,12.828298
63.853016,7,12.835155
100.909074,11,12.845873
91.965288,10,12.855555
100.630497,11,12.866042
82.166933,9,12.874949
62.987611,7,12.882265
91.592008,10,12.891947
81.605251,9,12.900605
128.206505,14,12.914055
109.828972,12,12.92554
73.066424,8,12.933254
54.481004,6,12.939208
54.043096,6,12.945378
73.081756,8,12.953107
91.687131,10,12.962768
91.444604,10,12.972374
82.01683,9,12.981548
91.884551,10,12.992226
63.5919,7,12.99919
82.307675,9,13.008243
100.91666,11,13.01957
110.243308,12,13.031533
64.003244,7,13.038777
129.073363,14,13.052706
72.922387,8,13.060685
100.665102,11,13.071674
82.669239,9,13.080837
54.185173,6,13.086907
91.426597,10,13.097312
82.656802,9,13.106084
81.70576,9,13.114835
82.920145,9,13.123537
