# {"t_start": 1593266820.2981625, "env_id": "InvertedDoublePendulum-v2"} 
r,l,t
44.978982,5,7.962688
35.781395,4,7.966725
54.129563,6,7.972575
82.579441,9,7.981604
63.478942,7,7.988367
36.02031,4,7.992379
73.202704,8,8.000104
54.514896,6,8.00597
44.631937,5,8.010987
45.109136,5,8.015908
54.134748,6,8.021795
73.199086,8,8.029445
44.960868,5,8.034414
82.69502,9,8.042992
73.041786,8,8.050905
36.196502,4,8.055121
54.758998,6,8.061044
45.382675,5,8.06609
35.785186,4,8.070127
101.054913,11,8.08059
26.82112,3,8.083724
45.506921,5,8.088655
35.942171,4,8.092679
54.597375,6,8.098573
91.625645,10,8.108054
54.347091,6,8.113958
44.903666,5,8.118885
54.674163,6,8.124718
63.589715,7,8.13156
54.354555,6,8.137411
44.995838,5,8.142351
72.670734,8,8.150043
35.919724,4,8.154047
63.420376,7,8.160771
45.376476,5,8.165729
73.032415,8,8.173397
44.707589,5,8.178391
128.217052,14,8.191544
63.41453,7,8.198308
73.381581,8,8.205976
44.724901,5,8.210929
35.925062,4,8.214991
54.08859,6,8.220855
63.626133,7,8.22775
72.942195,8,8.236625
91.057067,10,8.246217
45.137523,5,8.251224
35.788452,4,8.255271
54.146893,6,8.261157
73.388654,8,8.268826
54.015294,6,8.274725
36.218914,4,8.278736
63.748457,7,8.285566
64.035687,7,8.292319
35.708278,4,8.296623
63.438467,7,8.303435
45.540951,5,8.308367
172.972693,19,8.326187
35.713108,4,8.330177
72.812067,8,8.337852
54.236408,6,8.343693
54.634048,6,8.349591
82.684543,9,8.358191
53.619079,6,8.364007
45.390903,5,8.368948
54.387326,6,8.374815
73.308434,8,8.382466
63.9378,7,8.389239
36.064983,4,8.39325
54.127762,6,8.399158
82.149685,9,8.407811
45.338481,5,8.412739
45.224618,5,8.417754
54.612471,6,8.423604
82.629921,9,8.432209
54.60255,6,8.438092
35.603789,4,8.442097
63.489432,7,8.448839
36.082725,4,8.452965
54.030816,6,8.458816
101.317183,11,8.46926
45.136536,5,8.474205
119.33893,13,8.486547
44.855172,5,8.491474
54.306965,6,8.497336
45.256183,5,8.5023
54.574172,6,8.508173
91.578447,10,8.517832
63.859955,7,8.524589
45.165629,5,8.530545
45.136293,5,8.535515
82.520405,9,8.544143
54.77831,6,8.550023
63.453326,7,8.556774
63.645457,7,8.563545
54.072083,6,8.569365
54.39109,6,8.575245
54.422046,6,8.581111
73.067837,8,8.588786
53.879815,6,8.594641
54.721847,6,8.600464
54.79653,6,8.606301
54.770723,6,8.612232
54.721457,6,8.618086
119.387487,13,8.630393
54.306277,6,8.636245
45.04793,5,8.641165
54.468622,6,8.647013
101.054396,11,8.657759
54.372575,6,8.663645
54.63411,6,8.669499
45.3462,5,8.675013
54.771718,6,8.680868
45.453775,5,8.685839
72.421168,8,8.693562
54.726783,6,8.699396
82.40187,9,8.708013
110.038719,12,8.719409
82.122698,9,8.728053
54.391785,6,8.733954
54.660801,6,8.739821
45.394557,5,8.744759
26.786421,3,8.747881
72.472956,8,8.755602
63.678857,7,8.762388
82.44899,9,8.770984
